Id2,Population,MedHHInc,studio,bed1,bed2,bed3,bed4,bed5,med_age,Vacant,HH1,HH2,HH3,HH4,HH5,HH6,HH7,AvgHHSize,AvOwnHHsize,AvRenHHsize,TotalHH,OwnerHH,RenterHH,R100,R150,R199,R249,R299,R349,R399,R449,R499,R549,R599,R649,R699,R749,R799,R899,R999,R1249,R1499,R1999,R2499,R2999,R3499,R3500plus,White,AfAm,NatAm,Asian,Hawaiin,Other,Inter,Total_Bachelors,STEM,STEM_rel,Business,Education,Humanities,Total_HH,FamHH,NonFM,NoFamAloneHH,DetachUnit,AttachUnit,TwoUnits,Units_3_4,Units_5_9,Units_10_19,Units_20_49,Units_50plus,UnitMobile,Unit_Other,HouseYear
60855023021,1382,75650.0,0,98,297,141,31,38,39.4,0,234,164,112,68,17,0,10,2.28,2.63,2.02,1382,689,693,0,0,0,0,0,9,0,0,0,0,0,26,0,0,0,0,17,24,113,125,3,26,0,0,1121,9,8,77,0,151,16,439,252,0,71,18,98,605,314,291,234,351,33,8,9,98,77,29,0,0,0,1952
60855023022,1431,92308.0,46,274,160,180,40,0,34.7,30,190,317,106,47,10,0,0,2.14,2.12,2.14,1431,337,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,26,85,115,178,65,15,8,0,1006,17,12,158,0,53,185,554,302,40,59,41,112,670,366,304,190,250,0,4,24,53,62,190,117,0,0,1965
60855024002,644,111458.0,0,0,128,197,0,24,35.8,99,35,111,42,62,0,0,0,2.56,2.4,3.31,641,492,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,0,0,631,0,0,0,0,0,13,332,120,14,34,16,148,250,215,35,35,325,24,0,0,0,0,0,0,0,0,1955
60855024004,1064,175167.0,0,15,195,145,59,0,44.5,0,78,203,37,71,25,0,0,2.57,2.66,1.9,1064,971,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,34,0,0,0,0,1002,14,0,32,0,0,16,622,169,95,84,103,171,414,305,109,78,399,0,15,0,0,0,0,0,0,0,1939
60855024005,2153,113819.0,0,82,195,319,128,34,36.2,0,171,212,143,165,27,40,0,2.82,2.8,2.86,2139,1337,802,0,0,0,0,0,40,0,0,0,0,19,0,0,0,0,20,19,0,0,85,53,44,0,0,1455,305,0,244,53,0,96,1047,312,74,273,63,325,758,402,356,171,498,72,20,0,16,94,0,58,0,0,1974
60855024006,1349,129286.0,23,60,218,161,182,26,45.0,106,192,172,91,83,10,0,16,2.35,2.62,1.36,1328,1168,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,36,18,0,0,0,770,53,0,238,0,156,132,557,290,58,36,45,128,564,319,245,192,532,0,20,13,22,60,23,0,0,0,1961
60855024007,668,85250.0,0,19,82,212,0,0,48.7,0,53,179,81,0,0,0,0,2.13,2.18,1.99,668,523,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,21,0,0,0,0,599,0,0,0,0,53,16,321,113,0,43,14,151,313,220,93,53,229,65,0,19,0,0,0,0,0,0,1953
60855025001,1075,140357.0,0,22,78,237,49,0,39.0,0,74,123,88,68,0,33,0,2.78,2.98,2.11,1075,896,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,23,31,18,0,867,0,32,51,0,0,125,478,260,0,122,14,82,386,312,74,74,343,21,0,0,0,13,0,9,0,0,1953
60855025002,1121,133583.0,0,10,93,180,108,61,42.6,0,103,175,92,53,29,0,0,2.46,2.35,3.16,1114,912,202,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,31,0,0,767,0,0,288,0,11,55,404,114,45,70,20,155,452,338,114,103,439,13,0,0,0,0,0,0,0,0,1956
60855025003,1018,169773.0,0,10,170,214,23,11,45.1,0,164,109,33,122,0,0,0,2.36,2.54,1.2,1011,944,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,18,0,12,0,0,965,0,0,25,0,0,28,450,256,18,73,0,103,428,245,183,164,379,0,18,16,15,0,0,0,0,0,1947
60855025004,1098,151550.0,15,0,104,214,72,0,43.8,0,73,150,71,76,35,0,0,2.71,2.68,2.97,1098,985,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,10,986,0,0,24,0,33,55,544,243,0,136,17,148,405,332,73,73,357,35,13,0,0,0,0,0,0,0,1944
60855025005,742,101927.0,44,45,97,166,38,0,36.4,81,74,100,82,53,0,0,0,2.37,2.73,1.83,731,502,229,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,19,14,71,0,0,10,0,0,483,18,0,143,0,43,55,291,68,33,0,0,190,309,235,74,74,206,27,0,11,14,57,75,0,0,0,1965
60855025006,1358,158819.0,0,0,30,214,199,53,43.7,15,135,64,88,184,10,0,0,2.82,2.88,1.86,1358,1304,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,882,0,166,120,0,104,86,574,249,12,82,59,172,481,333,148,135,496,0,0,0,0,0,0,0,0,0,1963
60855026011,637,142917.0,0,0,62,104,78,12,45.6,0,69,97,33,36,16,0,5,2.49,2.52,2.39,637,503,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,39,0,0,472,0,8,100,0,0,57,306,141,34,68,15,48,256,164,92,69,230,0,0,26,0,0,0,0,0,0,1959
60855026012,895,149271.0,0,0,22,122,153,42,50.8,11,30,185,30,34,49,0,0,2.69,2.57,4.0,883,767,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,731,0,0,117,0,26,21,373,197,20,79,22,55,328,271,57,30,322,0,0,0,0,17,0,0,0,0,1960
60855026013,1215,78281.0,60,110,142,136,133,52,64.8,10,260,213,114,33,2,1,0,1.95,1.96,1.93,1215,723,492,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,20,0,23,0,65,0,61,13,0,989,0,0,165,0,0,61,699,272,54,106,93,174,623,298,325,260,226,120,0,11,9,98,138,31,0,0,1974
60855026031,660,70000.0,20,43,126,105,24,0,48.2,16,120,81,65,36,0,0,0,2.11,2.48,1.96,638,223,415,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,24,15,70,9,25,7,11,7,533,0,12,11,0,89,15,208,64,0,71,28,45,302,150,152,120,128,14,66,46,0,0,64,0,0,0,1957
60855026032,815,125469.0,0,0,31,227,45,0,38.1,8,67,77,70,58,21,2,0,2.76,2.43,4.12,815,576,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,31,9,504,0,0,176,0,23,112,373,181,10,76,12,94,295,212,83,67,303,0,0,0,0,0,0,0,0,0,1955
60855026033,1052,156161.0,0,13,8,230,92,65,46.2,29,91,97,91,76,10,14,0,2.74,2.68,3.02,1038,839,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,21,0,12,859,0,30,49,12,79,23,419,240,0,91,42,46,379,262,117,91,398,10,0,0,0,0,0,0,0,0,1959
60855026041,2110,105708.0,104,273,462,158,0,31,33.2,110,259,325,263,27,44,0,0,2.3,2.17,2.38,2110,748,1362,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,26,14,101,317,85,14,0,0,1100,358,0,468,0,46,138,932,417,75,276,31,133,918,561,357,259,45,87,12,87,199,239,263,96,0,0,1982
60855026042,1241,77908.0,122,518,107,71,17,0,34.6,168,266,344,0,57,0,0,0,1.86,2.26,1.72,1241,395,846,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,93,26,234,97,29,0,0,967,173,0,70,0,0,31,710,138,20,374,15,163,667,288,379,266,47,153,0,12,32,109,256,226,0,0,1975
60855026043,909,89390.0,13,99,271,69,0,0,30.6,47,111,181,82,11,8,12,0,2.24,1.33,2.48,909,110,799,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,119,172,11,12,0,829,0,0,67,0,13,0,214,83,0,26,0,105,405,115,290,111,22,0,0,85,0,185,41,46,73,0,1978
60855027011,1664,74643.0,27,176,60,330,154,10,45.6,49,262,219,91,113,13,0,10,2.35,2.87,1.84,1664,1006,658,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,144,47,9,0,40,41,34,23,10,1125,39,0,202,0,181,117,540,262,16,108,51,103,708,411,297,262,419,125,16,18,0,0,94,85,0,0,1971
60855027012,1481,109219.0,0,10,260,185,93,20,41.4,0,128,186,150,69,26,6,3,2.59,2.5,2.89,1469,1088,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43,66,7,9,0,1147,0,13,187,0,20,114,533,217,38,94,8,176,568,414,154,128,277,160,44,0,17,61,0,9,0,0,1969
60855027013,1773,71065.0,24,90,202,345,54,10,30.8,29,231,173,117,140,35,0,0,2.53,2.41,2.64,1764,779,985,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,26,191,71,54,8,0,0,1128,143,0,372,0,71,59,506,244,17,143,0,102,696,369,327,231,237,126,0,128,65,75,41,53,0,0,1974
60855027021,2224,89732.0,0,166,269,466,87,15,45.9,42,304,404,178,43,15,17,0,2.17,2.1,2.25,2084,1137,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,57,124,133,27,13,52,1683,90,0,239,3,119,90,862,407,47,215,40,153,961,542,419,304,462,232,0,103,104,89,0,13,0,0,1976
60855027022,1706,89167.0,13,104,179,267,201,23,47.0,113,207,239,103,42,24,43,16,2.51,2.65,2.29,1690,1089,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,32,150,42,17,0,0,1063,0,15,409,0,36,183,594,251,86,128,13,116,674,387,287,207,467,39,59,66,88,49,0,19,0,0,1973
60855027023,1170,105877.0,14,0,90,226,79,0,35.5,59,41,47,126,76,60,0,0,3.31,2.91,4.8,1159,799,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,35,0,0,784,92,0,57,0,237,0,364,158,29,17,38,122,350,309,41,41,395,0,14,0,0,0,0,0,0,0,1954
60855027025,897,92266.0,14,43,216,178,0,0,41.3,30,146,189,37,49,0,0,0,1.99,2.07,1.87,839,548,291,0,0,0,0,31,12,0,61,0,0,0,0,0,0,0,0,30,0,0,22,0,0,0,0,542,23,0,272,0,29,31,394,236,13,42,17,86,421,261,160,146,113,62,0,113,27,47,17,72,0,0,2000
60855028001,1582,126339.0,0,29,44,206,103,117,44.6,0,65,152,81,115,86,0,0,3.17,3.24,2.89,1582,1307,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,24,0,11,12,13,1244,0,42,125,0,57,114,391,217,31,72,14,57,499,409,90,65,453,17,0,9,0,0,20,0,0,0,1957
60855028002,1877,101477.0,0,0,41,469,96,0,38.7,0,60,198,126,129,74,19,0,3.1,2.96,3.41,1877,1263,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,68,18,0,20,1275,8,48,432,0,19,95,368,197,24,38,45,64,606,487,119,60,537,58,11,0,0,0,0,0,0,0,1959
60855028003,912,103750.0,0,0,71,140,84,56,39.9,12,129,71,42,64,8,10,15,2.62,2.49,3.8,889,756,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,795,7,0,42,0,0,68,249,52,25,58,53,61,339,198,141,129,338,0,13,0,0,0,0,0,0,0,1955
60855029011,1866,102063.0,0,74,81,256,89,38,35.2,0,26,135,192,157,0,8,20,3.39,2.86,4.29,1825,963,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,76,55,51,8,0,0,0,1339,55,0,282,0,158,32,601,305,45,45,13,193,538,500,38,26,337,15,0,37,129,20,0,0,0,0,1966
60855029012,1750,132330.0,0,0,38,396,67,14,35.3,0,80,94,102,125,114,0,0,3.38,3.07,4.7,1743,1278,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,47,0,0,0,1010,1,28,296,0,285,130,434,175,19,178,15,47,515,435,80,80,477,25,13,0,0,0,0,0,0,0,1960
60855029013,1111,116286.0,0,0,22,313,63,0,46.9,0,66,160,69,42,43,18,0,2.79,2.61,3.58,1111,846,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,12,0,16,0,766,0,0,275,0,20,50,356,123,0,157,12,64,398,321,77,66,376,0,22,0,0,0,0,0,0,0,1958
60855029014,1620,61719.0,0,364,172,213,80,12,40.7,61,319,235,114,112,0,0,0,2.08,2.66,1.88,1620,531,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,129,33,189,136,31,0,13,0,981,32,0,298,0,279,30,646,311,105,89,33,108,780,451,329,319,290,64,45,52,63,90,31,206,0,0,1969
60855029022,2542,134643.0,0,0,114,344,367,71,40.1,0,169,217,239,203,50,18,0,2.83,2.76,3.28,2536,2136,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,70,20,15,0,0,2142,0,32,245,0,0,123,1041,501,48,194,74,224,896,701,195,169,844,35,17,0,0,0,0,0,0,0,1962
60855029023,2647,98167.0,0,14,313,521,79,60,36.7,49,196,353,169,115,39,53,13,2.77,2.6,3.29,2594,1844,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,42,131,0,19,0,1783,26,22,538,0,92,186,710,431,57,121,31,70,938,680,258,196,629,77,0,13,93,0,19,156,0,0,1963
60855029031,2347,146806.0,0,0,67,287,466,43,47.4,48,133,278,177,148,26,53,0,2.87,2.87,2.82,2335,2036,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,45,53,0,0,1989,13,0,287,0,0,58,990,460,38,261,102,129,815,625,190,133,802,45,8,0,0,0,0,8,0,0,1963
60855029032,1420,145347.0,0,0,0,278,185,56,40.8,0,131,115,96,145,32,0,0,2.74,2.75,2.65,1420,1285,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,0,0,1024,81,0,198,0,36,81,610,274,28,123,39,146,519,378,141,131,510,9,0,0,0,0,0,0,0,0,1965
60855029033,1551,83676.0,0,12,15,315,240,17,42.7,9,124,248,55,111,52,0,0,2.63,2.45,3.14,1551,1074,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,23,32,58,0,0,1050,60,19,121,0,154,147,597,236,14,119,53,175,590,443,147,124,557,42,0,0,0,0,0,0,0,0,1959
60855029061,1477,75921.0,0,32,408,125,2,0,31.4,79,84,119,72,164,47,2,0,3.03,2.54,3.54,1477,635,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,199,7,0,0,0,738,32,0,463,0,124,120,393,155,2,117,0,119,488,353,135,84,2,188,0,59,19,202,32,57,8,0,1982
60855029062,1745,107045.0,0,5,59,331,223,6,44.2,38,99,173,107,162,34,11,0,2.98,2.91,3.31,1745,1404,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,26,0,0,0,1285,8,0,341,0,4,107,650,263,8,117,92,170,586,467,119,99,544,41,0,12,27,0,0,0,0,0,1966
60855029063,1116,57656.0,0,48,59,246,105,7,46.7,0,146,152,107,44,13,3,0,2.34,2.57,1.79,1089,848,241,0,0,0,0,0,0,0,32,0,21,0,0,0,0,8,0,0,12,18,16,28,0,0,0,921,33,0,84,0,8,70,337,136,26,52,21,102,465,292,173,146,377,15,20,21,32,0,0,0,0,0,1963
60855029071,2213,133523.0,0,7,9,403,341,6,41.6,23,108,208,180,190,57,0,0,2.9,2.81,3.36,2153,1763,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,8,0,0,44,11,15,0,1585,38,0,186,81,158,165,767,263,118,112,49,225,743,619,124,108,759,0,0,0,0,0,0,7,0,0,1960
60855029072,1584,133906.0,0,0,0,254,306,30,47.2,19,90,217,143,104,17,0,0,2.64,2.62,2.76,1505,1331,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,26,7,21,0,1119,36,5,248,0,31,145,637,262,10,149,41,175,571,452,119,90,574,8,0,8,0,0,0,0,0,0,1971
60855029081,2126,92375.0,41,17,367,311,69,0,39.7,0,195,289,59,210,46,0,6,2.64,2.94,2.17,2126,1445,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,74,108,22,35,0,0,0,1611,23,0,335,14,16,127,541,277,54,67,33,110,805,541,264,195,543,0,0,202,0,42,0,18,0,0,1960
60855029082,2805,146473.0,0,0,113,420,433,11,39.7,0,235,251,200,160,78,32,21,2.86,2.95,2.52,2792,2255,537,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,63,18,0,0,68,11,35,0,1989,49,0,500,0,117,150,826,413,30,254,31,98,977,705,272,235,867,15,14,81,0,0,0,0,0,0,1967
60855029083,1947,136579.0,0,0,0,426,184,30,35.3,0,83,216,87,203,51,0,0,3.0,3.05,2.71,1917,1627,290,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,37,1447,0,0,310,0,64,126,558,310,16,66,66,100,640,544,96,83,640,0,0,0,0,0,0,0,0,0,1959
60855029091,1118,102727.0,0,91,48,121,200,16,47.5,32,88,136,147,73,0,0,0,2.52,2.5,2.56,1118,801,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,45,27,0,0,0,34,764,0,0,294,0,43,17,498,205,44,155,27,67,444,342,102,88,374,0,7,0,0,73,0,22,0,0,1966
60855029092,891,96477.0,0,0,12,217,86,6,34.8,0,50,127,46,60,37,1,0,2.75,2.37,4.03,882,588,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,37,3,0,0,1,671,0,0,83,0,88,49,252,108,11,62,9,62,321,255,66,50,321,0,0,0,0,0,0,0,0,0,1965
60855029093,1670,96354.0,0,45,368,144,57,0,36.0,0,91,296,32,163,20,12,0,2.72,2.3,3.3,1670,822,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,95,67,64,11,0,0,1126,146,9,140,24,145,80,297,152,6,64,20,55,614,484,130,91,201,16,0,397,0,0,0,0,0,0,1969
60855029094,1727,76806.0,23,208,214,253,0,0,31.9,0,242,165,86,205,0,0,0,2.47,1.79,2.63,1727,229,1498,51,0,0,0,16,0,0,0,0,0,0,0,0,17,41,16,0,12,74,286,46,0,0,0,1103,42,33,138,0,15,396,327,145,51,22,39,70,698,425,273,242,59,242,0,19,42,85,103,148,0,0,1977
60855029101,832,114201.0,0,0,13,189,66,15,39.4,0,81,55,43,67,19,15,3,2.9,2.76,3.63,820,653,167,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,14,579,0,54,111,0,21,67,296,71,24,57,24,120,283,187,96,81,261,9,0,13,0,0,0,0,0,0,1965
60855029102,827,107939.0,0,8,30,188,77,0,42.0,0,61,99,71,20,48,4,0,2.73,2.55,3.23,827,569,258,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,26,4,15,0,27,0,0,443,0,20,144,0,181,39,203,114,16,30,12,31,303,242,61,61,258,7,8,30,0,0,0,0,0,0,1970
60855029103,407,61926.0,22,97,31,27,39,0,34.0,43,47,65,39,14,0,8,0,2.35,2.69,2.18,407,156,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,33,8,9,0,0,0,235,31,0,132,0,0,9,118,66,0,18,27,7,173,117,56,47,58,8,0,19,30,65,36,0,0,0,1973
60855029104,1324,70833.0,78,347,134,106,27,0,40.8,78,243,226,22,88,35,0,0,2.16,1.95,2.2,1324,217,1107,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,98,189,62,38,0,0,916,0,15,270,0,98,25,442,189,25,86,38,104,614,329,285,243,48,134,24,18,35,112,82,239,0,0,1984
60855030011,1227,128611.0,0,0,191,277,45,11,45.0,0,156,150,149,59,10,0,0,2.34,2.3,2.53,1227,964,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,37,36,0,10,1001,25,0,84,0,0,117,552,176,32,151,62,131,524,346,178,156,364,160,0,0,0,0,0,0,0,0,1958
60855030012,1007,152404.0,0,36,19,192,126,9,39.8,0,106,77,85,104,10,0,0,2.6,2.65,2.29,994,884,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,28,0,974,0,0,25,0,0,8,345,90,20,100,48,87,382,276,106,106,357,17,0,0,8,0,0,0,0,0,1955
60855030013,1982,150577.0,0,10,89,370,232,36,45.2,9,159,257,131,139,42,0,0,2.57,2.67,2.02,1868,1623,245,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,24,30,43,0,0,1748,0,0,100,0,14,120,788,378,28,143,25,214,728,553,175,159,715,6,16,0,0,0,0,0,0,0,1956
60855030021,1693,104643.0,0,38,105,288,123,9,36.0,29,72,157,165,89,19,0,32,3.12,2.8,3.69,1665,956,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,87,18,0,35,12,0,1242,127,20,272,0,10,22,415,201,18,107,10,79,534,443,91,72,434,20,0,0,32,10,38,0,29,0,1957
60855030022,1875,131042.0,65,71,26,348,211,53,49.1,108,195,225,51,150,24,21,0,2.61,2.56,2.76,1737,1318,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,0,33,9,43,21,1510,28,0,224,12,78,23,633,313,32,116,27,145,666,444,222,195,576,71,0,0,0,9,83,35,0,0,1968
60855030031,1069,126979.0,0,0,31,237,88,5,47.4,0,57,121,95,23,46,19,0,2.96,3.05,1.5,1069,1039,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,844,10,0,130,0,26,59,324,209,19,29,10,57,361,287,74,57,341,20,0,0,0,0,0,0,0,0,1958
60855030032,2181,128162.0,0,0,43,349,357,34,40.6,0,129,247,192,151,57,7,0,2.79,2.61,3.61,2181,1694,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,17,0,18,38,1522,14,0,318,0,171,156,821,350,107,147,36,181,783,568,215,129,686,86,11,0,0,0,0,0,0,0,1966
60855030033,1545,124167.0,0,0,8,253,206,23,40.8,0,45,132,93,200,3,9,8,3.15,3.12,3.44,1545,1390,155,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,7,8,11,0,0,0,1054,118,15,49,48,88,173,445,259,17,57,10,102,490,431,59,45,490,0,0,0,0,0,0,0,0,0,1966
60855030034,776,144091.0,0,0,0,164,29,9,33.2,0,28,27,30,61,34,3,19,3.84,4.07,3.2,776,603,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,21,0,0,393,0,0,203,0,102,78,267,119,0,63,0,85,202,150,52,28,202,0,0,0,0,0,0,0,0,0,1961
60855031051,2345,37404.0,76,242,237,116,114,26,39.0,46,212,210,77,136,81,21,28,3.02,4.24,2.42,2312,1073,1239,8,16,0,32,65,0,3,15,9,20,33,55,0,0,0,28,4,73,78,41,8,24,0,0,391,8,0,1596,19,256,75,390,229,13,47,29,72,765,518,247,212,189,94,0,107,116,41,67,193,4,0,1996
60855031081,1994,68375.0,165,205,180,120,203,15,39.0,110,192,240,227,64,20,25,10,2.54,2.75,2.39,1976,878,1098,0,0,0,0,0,0,0,0,0,0,0,17,0,16,16,34,18,29,151,143,0,17,0,0,1128,0,0,405,0,374,87,476,131,95,184,11,55,778,532,246,192,246,20,0,0,0,54,138,377,53,0,1978
60855031082,3216,151678.0,0,142,199,471,326,46,35.9,0,164,417,341,191,52,19,0,2.71,2.88,2.42,3205,2131,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,94,190,80,15,0,1485,43,0,1441,0,124,123,1624,1099,49,248,17,211,1184,961,223,164,725,73,32,69,54,84,88,59,0,0,1996
60855031083,1674,58418.0,0,78,332,22,20,0,29.1,0,15,183,78,91,26,0,59,3.7,2.78,4.14,1674,403,1271,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,214,65,13,0,0,0,0,606,275,0,279,0,514,0,115,33,15,49,0,18,452,437,15,15,119,0,0,333,0,0,0,0,0,0,1978
60855031101,2854,47563.0,29,39,313,203,18,16,27.9,15,28,33,54,155,248,29,56,4.73,4.86,4.69,2854,729,2125,0,0,0,10,0,0,0,0,20,0,0,0,0,10,0,0,9,118,189,60,37,0,0,0,666,0,0,849,0,1242,97,75,62,0,0,0,13,603,541,62,28,57,26,71,166,18,105,14,26,135,0,1973
60855031102,1374,45300.0,0,101,47,47,47,60,34.1,0,0,49,76,110,14,8,45,4.55,3.98,4.76,1374,318,1056,0,0,0,0,0,0,0,0,0,0,10,0,0,14,0,16,67,26,0,78,0,3,0,0,71,44,17,687,0,505,50,68,57,0,0,11,0,302,267,35,0,127,55,29,16,0,19,8,48,0,0,1982
60855031103,1230,43409.0,16,0,194,36,0,0,26.0,0,0,22,30,67,71,20,36,5.0,3.91,5.23,1230,168,1062,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,26,96,70,0,0,0,0,486,26,0,89,0,629,0,20,13,0,7,0,0,246,216,30,0,19,18,0,209,0,0,0,0,0,0,1981
60855031111,1366,83125.0,0,0,31,153,88,33,30.0,0,18,47,9,100,106,17,8,4.36,4.0,5.18,1330,848,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,40,0,0,0,0,559,6,0,630,0,171,0,192,30,25,102,17,18,305,258,47,18,184,73,0,31,0,0,0,0,17,0,1975
60855031112,1812,82400.0,0,20,16,309,37,0,32.6,0,19,58,92,38,121,0,54,4.63,4.35,5.7,1770,1314,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14,24,5,0,0,20,666,17,74,514,0,541,0,199,95,0,43,11,50,382,353,29,19,231,136,0,14,0,0,0,0,0,1,1971
60855031113,2079,96389.0,0,0,10,250,180,0,35.3,0,18,81,29,81,167,9,55,4.67,4.24,5.44,2055,1195,860,0,0,0,0,0,0,7,0,0,0,0,0,26,9,0,0,0,36,32,29,8,0,0,0,380,174,0,1257,0,246,22,166,69,0,36,0,61,440,413,27,18,425,15,0,0,0,0,0,0,0,0,1973
60855031121,2697,55463.0,166,365,425,221,11,11,30.6,85,430,406,113,74,14,18,59,2.42,2.68,2.28,2697,1049,1648,0,0,0,0,9,25,0,46,0,32,20,0,0,10,0,0,117,71,186,142,54,11,0,0,971,239,10,518,0,846,113,672,342,20,94,13,203,1114,581,533,430,233,143,56,21,0,40,209,475,22,0,1997
60855031122,1188,53452.0,10,0,271,38,8,21,50.8,0,124,80,55,21,0,35,33,3.3,4.65,2.66,1147,516,631,0,0,0,0,22,0,0,0,0,0,0,0,10,0,0,0,0,30,113,62,0,0,0,0,376,11,0,578,0,202,21,115,50,0,19,25,21,348,204,144,124,111,83,39,0,0,0,0,105,10,0,1950
60855031131,1902,60515.0,0,201,258,103,29,30,30.2,34,127,109,141,99,63,35,13,3.24,3.34,3.17,1902,772,1130,0,0,0,0,0,0,0,0,29,0,0,0,0,0,10,22,0,87,79,68,40,21,0,0,726,156,10,114,0,860,36,241,129,53,16,8,35,587,398,189,127,248,71,23,54,39,31,0,147,8,0,1967
60855031132,3115,44730.0,5,288,212,230,41,6,28.9,0,37,142,85,303,142,52,21,3.98,4.28,3.84,3115,1087,2028,0,0,0,0,0,9,0,10,0,0,0,8,0,0,30,30,78,71,134,63,0,80,7,0,1151,24,8,239,0,1646,47,129,32,0,80,7,10,782,653,129,37,406,26,17,8,118,154,24,29,0,0,1954
